Date,Close,Open,High,Low,Volume,Change
2021-07-15,8598.0,8386.0,8675.1,8328.1,4830000.0,0.0253
2021-07-16,8520.9,8598.0,8675.1,8424.5,4950000.0,-0.009000000000000001
2021-07-19,7942.6,7981.1,8212.5,7942.6,7830000.0,-0.0679
2021-07-20,7923.3,7595.6,7981.1,7402.8,12660000.0,-0.0024
2021-07-21,7865.5,8096.8,8096.8,7749.8,4960000.0,-0.0073
2021-07-22,7846.2,7865.5,7923.3,7595.6,6240000.0,-0.0025
2021-07-23,8386.0,7846.2,8386.0,7711.2,16180000.0,0.0688
2021-07-26,8675.1,8328.1,8752.3,8193.2,6650000.0,0.0345
2021-07-27,8520.9,8675.1,8771.5,8443.8,6460000.0,-0.0178
2021-07-28,8366.7,8366.7,8482.4,8289.6,7530000.0,-0.0181
2021-07-29,8366.7,8405.3,8482.4,8270.3,3570000.0,0.0
2021-07-30,8559.5,8405.3,8752.3,8308.9,6540000.0,0.023
2021-08-02,8443.8,8559.5,8578.8,8366.7,5200000.0,-0.013500000000000002
2021-08-03,8405.3,8405.3,8482.4,8289.6,5480000.0,-0.0046
2021-08-04,8540.2,8482.4,8655.9,8405.3,7380000.0,0.016
2021-08-05,8771.5,8482.4,8771.5,8424.5,8950000.0,0.0271
2021-08-06,8945.0,8867.9,9214.9,8867.9,8250000.0,0.019799999999999998
2021-08-09,9080.0,8829.4,9176.4,8810.1,5900000.0,0.0151
2021-08-10,9060.7,9099.3,9137.8,8906.5,7870000.0,-0.0021
2021-08-11,8887.2,9060.7,9060.7,8887.2,6920000.0,-0.0191
2021-08-12,8752.3,8733.0,8867.9,8713.7,7500000.0,-0.0152
2021-08-13,8675.1,8752.3,8752.3,8520.9,8070000.0,-0.0088
2021-08-16,9272.8,8945.0,9272.8,8887.2,13930000.0,0.0689
2021-08-17,9484.8,9639.0,9677.6,9369.2,12840000.0,0.0229
2021-08-18,10140.3,9369.2,10140.3,9292.0,19220000.0,0.0691
2021-08-19,10834.3,10275.2,10834.3,10255.9,15020000.0,0.0684
2021-08-20,11374.1,11566.9,11586.1,10834.3,33650000.0,0.049800000000000004
2021-08-23,11875.3,11374.1,12029.5,11374.1,18350000.0,0.0441
2021-08-24,11046.4,11913.9,12145.2,11046.4,25910000.0,-0.0698
2021-08-25,10641.5,10988.5,10988.5,10333.1,12200000.0,-0.036699999999999997
2021-08-26,10140.3,10641.5,11027.1,10140.3,10320000.0,-0.0471
2021-08-27,10834.3,10140.3,10834.3,9889.7,15380000.0,0.0684
2021-08-30,11065.6,11258.4,11297.0,11027.1,10410000.0,0.0213
2021-08-31,10603.0,11065.6,11065.6,10603.0,14940000.0,-0.0418
2021-09-01,10410.2,10448.7,10545.1,10371.6,16309999.999999998,-0.0182
2021-09-06,10313.8,10429.5,10776.5,10313.8,25240000.0,-0.009300000000000001
2021-09-07,11011.9,11011.9,11011.9,11011.9,959800.0,0.0677
2021-09-08,11766.1,11766.1,11766.1,11766.1,2300000.0,0.06849999999999999
2021-09-09,11826.5,12490.2,12520.4,11494.6,18100000.0,0.0051
2021-09-10,11826.5,11856.6,11917.0,11766.1,4390000.0,0.0
2021-09-13,11464.4,11766.1,11796.3,11434.3,4760000.0,-0.030600000000000002
2021-09-14,11102.4,11253.3,11313.6,11042.1,5720000.0,-0.0316
2021-09-15,11343.8,10861.1,11404.1,10861.1,5120000.0,0.0217
2021-09-16,11373.9,11404.1,11524.8,11253.3,2510000.0,0.0027
2021-09-17,11736.0,11736.0,11947.2,11555.0,5040000.0,0.0318
2021-09-20,11464.4,11856.6,11947.2,11404.1,4710000.0,-0.0231
2021-09-21,11223.1,11223.1,11404.1,11072.2,4410000.0,-0.021
2021-09-22,11253.3,11223.1,11343.8,11072.2,3470000.0,0.0027
2021-09-23,11313.6,11343.8,11705.8,11162.7,5350000.0,0.0054
2021-09-24,11253.3,11313.6,11524.8,11253.3,2600000.0,-0.0053
2021-09-27,10800.7,11253.3,11404.1,10800.7,4120000.0,-0.04019999999999999
2021-09-28,10861.1,10619.7,10951.6,10499.0,3290000.0,0.005600000000000001
2021-09-29,10680.0,10861.1,10861.1,10589.5,2130000.0,-0.0167
2021-09-30,10800.7,10740.4,10921.4,10740.4,1590000.0,0.0113
2021-10-01,10649.9,10619.7,10800.7,10619.7,2450000.0,-0.013999999999999999
2021-10-04,10589.5,10680.0,10740.4,10468.8,3340000.0,-0.005699999999999999
2021-10-05,11072.2,10740.4,11162.7,10619.7,4490000.0,0.045599999999999995
2021-10-06,10891.2,11102.4,11192.9,10891.2,2540000.0,-0.0163
2021-10-07,10921.4,10891.2,11042.1,10830.9,3460000.0,0.0028000000000000004
2021-10-08,10830.9,10981.7,11011.9,10830.9,4390000.0,-0.0083
2021-10-11,11011.9,10861.1,11011.9,10830.9,4340000.0,0.0167
2021-10-12,11404.1,11011.9,11645.5,11011.9,8560000.0,0.0356
2021-10-13,11283.4,11464.4,11585.1,11253.3,3460000.0,-0.0106
2021-10-14,11343.8,11223.1,11434.3,11223.1,3280000.0,0.0054
2021-10-15,11283.4,11404.1,11434.3,11223.1,3820000.0,-0.0053
2021-10-18,12067.8,11343.8,12067.8,11343.8,14180000.0,0.0695
2021-10-19,12399.7,12429.9,12822.1,12218.7,9310000.0,0.0275
2021-10-20,12309.2,12399.7,12641.1,11947.2,8180000.0,-0.0073
2021-10-21,12429.9,12309.2,12550.5,12098.0,5680000.0,0.0098
2021-10-22,12791.9,12550.5,12942.8,12550.5,8359999.999999999,0.0291
2021-10-25,12550.5,13033.3,13033.3,12550.5,6120000.0,-0.0189
2021-10-26,12520.4,12399.7,12701.4,12128.2,4750000.0,-0.0024
2021-10-27,12610.9,12550.5,12641.1,12369.5,6220000.0,0.0072
2021-10-28,12912.6,12671.2,13093.6,12641.1,8450000.0,0.0239
2021-10-29,13395.3,13214.3,13455.6,12972.9,10720000.0,0.0374
2021-11-01,14330.6,13757.3,14330.6,13606.5,10730000.0,0.0698
2021-11-02,15054.6,14602.1,15205.5,14481.4,10070000.0,0.050499999999999996
2021-11-03,14481.4,15386.5,15477.0,14481.4,15990000.0,-0.0381
2021-11-04,15477.0,14602.1,15477.0,14481.4,10900000.0,0.0688
2021-11-05,15778.7,15989.9,16140.7,15477.0,9510000.0,0.0195
2021-11-08,16864.8,15989.9,16864.8,15869.2,11960000.0,0.0688
2021-11-09,17558.7,17196.7,17679.4,16895.0,13560000.0,0.041100000000000005
2021-11-10,18011.2,18101.8,18101.8,17558.7,5940000.0,0.0258
2021-11-11,17860.4,17800.1,18463.8,16925.1,14070000.0,-0.0084
2021-11-12,17468.2,17860.4,17920.7,16955.3,11210000.0,-0.022000000000000002
2021-11-15,18644.8,18101.8,18675.0,17498.4,11230000.0,0.0674
2021-11-16,18222.4,18614.6,18614.6,17800.1,7650000.0,-0.0227
2021-11-17,18282.8,18222.4,18825.8,17800.1,9310000.0,0.0033
2021-11-18,19549.9,18705.1,19549.9,18403.4,12810000.0,0.0693
2021-11-19,20455.0,20515.3,20907.5,18403.4,18530000.0,0.0463
2021-11-22,19308.5,20545.5,21360.1,19308.5,15970000.0,-0.055999999999999994
2021-11-23,19911.9,19067.2,20092.9,18101.8,14720000.0,0.0313
2021-11-24,19911.9,20817.0,20937.7,19911.9,11990000.0,0.0
2021-11-25,20213.6,19187.9,20515.3,18886.2,38780000.0,0.0152
2021-11-26,20243.8,20515.3,20877.4,19972.3,18760000.0,0.0015
2021-11-29,21631.6,19851.6,21631.6,19730.9,29070000.0,0.06860000000000001
2021-11-30,22054.0,22084.1,22687.5,21631.6,15610000.0,0.0195
2021-12-01,22084.1,21842.8,22566.9,21842.8,12080000.0,0.0014000000000000002
2021-12-02,21752.3,22084.1,22204.8,21601.4,14780000.0,-0.015
2021-12-03,20243.8,21782.4,22023.8,20243.8,31350000.0,-0.0693
2021-12-06,18856.0,19670.6,20092.9,18856.0,16800000.0,-0.06860000000000001
2021-12-07,18946.5,18856.0,19429.2,17860.4,18900000.0,0.0048
2021-12-08,18101.8,19067.2,19127.5,18101.8,8310000.000000001,-0.0446
2021-12-09,19127.5,17860.4,19127.5,17649.2,9220000.0,0.0567
2021-12-10,19338.7,19308.5,19791.2,19157.7,10750000.0,0.011000000000000001
2021-12-13,19670.6,19399.0,19851.6,19127.5,7090000.0,0.0172
2021-12-14,20032.6,19791.2,20485.1,19489.6,11560000.0,0.0184
2021-12-15,19308.5,19911.9,20062.8,19308.5,8240000.0,-0.0361
2021-12-16,19037.0,19670.6,19670.6,18886.2,8390000.0,-0.0141
2021-12-17,19549.9,19067.2,19549.9,19067.2,9020000.0,0.0269
2021-12-20,19670.6,19791.2,20183.5,19308.5,8860000.0,0.0062
2021-12-21,19549.9,19429.2,19851.6,19399.0,6670000.0,-0.0060999999999999995
2021-12-22,18765.5,19549.9,19821.4,18705.1,11550000.0,-0.0401
2021-12-23,17860.4,18765.5,18946.5,17528.5,13860000.0,-0.0482
2021-12-24,18222.4,17981.1,18403.4,17800.1,6630000.0,0.0203
2021-12-27,18946.5,19459.4,19459.4,18524.1,4300000.0,0.0397
2021-12-28,18675.0,19067.2,19067.2,18584.5,6360000.0,-0.0143
2021-12-29,18675.0,18675.0,19067.2,18403.4,5270000.0,0.0
2021-12-30,19972.3,18825.8,19972.3,18765.5,13760000.0,0.0695
2021-12-31,19911.9,20274.0,20817.0,19911.9,9260000.0,-0.003
2022-01-04,20092.9,20213.6,20515.3,19821.4,8780000.0,0.0091
2022-01-05,20032.6,20153.3,20485.1,19942.1,9990000.0,-0.003
2022-01-06,19791.2,19911.9,20062.8,19549.9,8990000.0,-0.0121
2022-01-07,20877.4,19670.6,21118.7,19670.6,15310000.0,0.054900000000000004
2022-01-10,19911.9,21088.5,21480.7,19911.9,11780000.0,-0.0462
2022-01-11,19399.0,20394.6,20394.6,19308.5,8070000.0,-0.0258
2022-01-12,19308.5,19308.5,19911.9,18222.4,13020000.0,-0.004699999999999999
2022-01-13,18403.4,19308.5,19549.9,18282.8,9080000.0,-0.046900000000000004
2022-01-14,18554.3,17981.1,19006.8,17860.4,6410000.0,0.008199999999999999
2022-01-17,17257.0,18584.5,18856.0,17257.0,14170000.0,-0.0699
2022-01-18,16050.2,16291.6,16774.3,16050.2,11810000.0,-0.0699
2022-01-19,16140.7,16291.6,16653.6,15869.2,6160000.0,0.005600000000000001
2022-01-20,16653.6,16110.6,16774.3,16050.2,4530000.0,0.0318
2022-01-21,16170.9,16774.3,16864.8,16170.9,5050000.0,-0.028999999999999998
2022-01-24,15054.6,15748.5,15869.2,15054.6,6730000.0,-0.069
2022-01-25,14843.4,14119.4,15084.8,14119.4,6470000.0,-0.013999999999999999
2022-01-26,14541.7,14903.8,15265.8,14541.7,4560000.0,-0.0203
2022-01-27,15024.5,14541.7,15054.6,13998.7,3690000.0,0.0332
2022-01-28,15567.5,15205.5,15597.7,15084.8,3530000.0,0.0361
2022-02-07,16351.9,15989.9,16442.4,15748.5,3530000.0,0.0504
2022-02-08,16050.2,16231.2,16291.6,15567.5,2830000.0,-0.018500000000000003
2022-02-09,16412.3,16110.6,16683.8,16020.1,3990000.0,0.0226
2022-02-10,16563.1,16412.3,16895.0,16261.4,3950000.0,0.0092
2022-02-11,17106.2,16683.8,17438.0,16683.8,4740000.0,0.032799999999999996
2022-02-14,17136.3,17076.0,17800.1,16774.3,7210000.0,0.0018
2022-02-15,17045.8,17015.6,17498.4,16653.6,3080000.0,-0.0053
2022-02-16,17287.2,17226.8,17407.9,17106.2,2710000.0,0.014199999999999999
2022-02-17,17015.6,17468.2,17468.2,16895.0,4110000.0000000005,-0.015700000000000002
2022-02-18,17196.7,16834.6,17377.7,16683.8,6200000.0,0.0106
2022-02-21,17619.0,17257.0,17739.7,17196.7,10170000.0,0.0246
2022-02-22,16774.3,17377.7,17468.2,16774.3,8520000.0,-0.0479
2022-02-23,16864.8,17015.6,17015.6,16593.3,18150000.0,0.0054
2022-02-24,17944.6,18062.4,18062.4,17041.5,12180000.0,0.064
2022-02-25,18298.0,18062.4,18572.9,17709.0,6550000.0,0.0197
2022-02-28,17983.9,17983.9,18219.5,17866.1,4099999.9999999995,-0.0172
2022-03-01,17787.6,17905.4,18023.2,17709.0,4220000.0,-0.0109
2022-03-02,17434.2,17669.8,17787.6,17316.4,3710000.0,-0.0199
2022-03-03,17709.0,17669.8,17787.6,17355.6,3630000.0,0.0158
2022-03-04,17983.9,17866.1,18298.0,17866.1,3790000.0,0.0155
2022-03-07,18101.7,17983.9,18337.3,17787.6,4750000.0,0.0066
2022-03-08,17905.4,17826.8,18533.6,17826.8,6390000.0,-0.0108
2022-03-09,17944.6,18062.4,18298.0,17669.8,4330000.0,0.0022
2022-03-10,17983.9,18337.3,18455.1,17983.9,3170000.0,0.0022
2022-03-11,17591.2,17905.4,17983.9,17355.6,3940000.0,-0.0218
2022-03-14,17120.0,17512.7,17512.7,16963.0,3530000.0,-0.0268
2022-03-15,17277.1,17080.8,17512.7,17080.8,2530000.0,0.0092
2022-03-16,17316.4,17512.7,17591.2,17237.8,1830000.0,0.0023
2022-03-17,17237.8,17512.7,17512.7,17198.6,2230000.0,-0.0045000000000000005
2022-03-18,17905.4,17434.2,18180.2,17198.6,7810000.0,0.0387
2022-03-21,18062.4,18101.7,18298.0,18023.2,7600000.0,0.0088
2022-03-22,18219.5,18141.0,18376.6,17983.9,10600000.0,0.0087
2022-03-23,18847.7,18337.3,19004.8,18101.7,15450000.0,0.0345
2022-03-24,18808.5,18965.5,19279.7,18808.5,6560000.0,-0.0021
2022-03-25,18455.1,18769.2,18808.5,18455.1,6800000.0,-0.018799999999999997
2022-03-28,17434.2,18101.7,18258.8,17394.9,11190000.0,-0.0553
2022-03-29,18258.8,17826.8,18455.1,17709.0,4830000.0,0.0473
2022-03-30,17669.8,17983.9,18337.3,17434.2,4650000.0,-0.0323
2022-03-31,17709.0,17826.8,18298.0,17669.8,3610000.0,0.0022
2022-04-01,18062.4,17905.4,18062.4,17630.5,3540000.0,0.02
2022-04-04,19161.9,18376.6,19318.9,18219.5,14480000.0,0.060899999999999996
2022-04-05,18769.2,18926.3,19593.8,18690.7,8039999.999999999,-0.020499999999999997
2022-04-06,17748.3,18023.2,18455.1,17473.4,17890000.0,-0.054400000000000004
2022-04-07,17198.6,17748.3,18023.2,16963.0,10660000.0,-0.031
2022-04-08,16020.6,17120.0,17198.6,16020.6,14610000.0,-0.06849999999999999
2022-04-12,16216.9,16020.6,16452.5,15196.0,6800000.0,0.0123
2022-04-13,16884.4,16020.6,17041.5,15392.3,4870000.0,0.0412
2022-04-14,15863.5,16963.0,16963.0,15863.5,4350000.0,-0.0605
2022-04-15,14764.1,15510.1,15706.5,14764.1,6320000.0,-0.0693
2022-04-18,13743.1,14292.9,14607.0,13743.1,6520000.0,-0.0692
2022-04-19,12957.8,13703.9,14057.3,12800.8,4690000.0,-0.0571
2022-04-20,12486.6,12957.8,13272.0,12408.1,3930000.0,-0.0364
2022-04-21,12172.5,11622.8,12840.0,11622.8,8960000.0,-0.0252
2022-04-22,12015.4,12408.1,12761.5,11779.8,3820000.0,-0.0129
2022-04-25,11190.8,12172.5,12368.8,11190.8,3930000.0,-0.06860000000000001
2022-04-26,11858.4,10837.5,11858.4,10601.9,5350000.0,0.059699999999999996
2022-04-27,11936.9,11936.9,12172.5,11662.0,2490000.0,0.0066
2022-04-28,11819.1,11858.4,12172.5,11779.8,3550000.0,-0.009899999999999999
2022-04-29,12172.5,11779.8,12329.6,11544.2,5120000.0,0.029900000000000003
2022-05-04,11819.1,11936.9,12172.5,11779.8,3020000.0,-0.028999999999999998
2022-05-05,11779.8,12015.4,12172.5,11701.3,3460000.0,-0.0033
2022-05-06,10955.3,11112.3,11544.2,10955.3,5340000.0,-0.07
2022-05-09,10209.2,10601.9,10601.9,10209.2,5110000.0,-0.0681
2022-05-10,9816.5,9502.4,10209.2,9502.4,7640000.0,-0.0385
2022-05-11,9816.5,9973.6,10052.1,9423.9,2930000.0,0.0
2022-05-12,9149.0,9738.0,9934.3,9149.0,4080000.0,-0.068
2022-05-13,8520.8,9031.2,9266.8,8520.8,7050000.0,-0.0687
2022-05-16,8638.6,8874.1,9109.7,8638.6,6000000.0,0.0138
2022-05-17,9227.5,8481.5,9227.5,8481.5,4080000.0,0.0682
2022-05-18,9855.8,9659.5,9855.8,9502.4,6340000.0,0.0681
2022-05-19,9934.3,9423.9,10169.9,9423.9,11730000.0,0.008
2022-05-20,9973.6,10130.7,10366.3,9816.5,8460000.0,0.004
2022-05-23,9384.6,10012.9,10091.4,9306.1,10580000.0,-0.0591
2022-05-24,9423.9,9345.3,9463.1,8795.6,9820000.0,0.0042
2022-05-25,10052.1,9502.4,10052.1,9502.4,11650000.0,0.0667
2022-05-26,10209.2,10209.2,10601.9,10052.1,12390000.0,0.015600000000000001
2022-05-27,10248.5,10209.2,10366.3,10052.1,8060000.000000001,0.0038
2022-05-30,10287.7,10209.2,10523.3,10130.7,9060000.0,0.0038
2022-05-31,10287.7,10209.2,10366.3,10012.9,9260000.0,0.0
2022-06-01,10169.9,10287.7,10405.5,9934.3,7520000.0,-0.0115
2022-06-02,9973.6,10169.9,10366.3,9895.1,10600000.0,-0.019299999999999998
2022-06-03,9855.8,9895.1,10130.7,9580.9,8109999.999999999,-0.0118
2022-06-06,9502.4,9855.8,10012.9,9502.4,9120000.0,-0.0359
2022-06-07,9266.8,9423.9,9502.4,8952.7,9110000.0,-0.0248
2022-06-08,9777.3,9423.9,9895.1,9384.6,7580000.0,0.055099999999999996
2022-06-09,9816.5,9895.1,9973.6,9777.3,6040000.0,0.004
2022-06-10,9698.7,9659.5,10052.1,9541.7,10450000.0,-0.012
2022-06-13,9031.2,9188.3,9502.4,9031.2,10480000.0,-0.0688
2022-06-14,8638.6,8795.6,9070.5,8520.8,6460000.0,-0.0435
2022-06-15,8049.6,8834.9,8834.9,8049.6,10170000.0,-0.0682
2022-06-16,7499.8,8245.9,8324.4,7492.0,9550000.0,-0.0683
2022-06-17,6981.5,7067.9,7342.8,6981.5,14050000.0,-0.0691
2022-06-20,6494.6,6910.8,7193.6,6494.6,8029999.999999999,-0.0697
2022-06-21,6353.3,6141.2,6895.1,6054.8,6980000.0,-0.0218
2022-06-22,6793.0,6675.2,6793.0,6588.9,7260000.0,0.0692
2022-06-23,7146.4,6950.1,7264.2,6832.3,5870000.0,0.052000000000000005
2022-06-24,7162.1,7146.4,7295.6,7091.5,4700000.0,0.0022
2022-06-27,7656.9,7209.3,7656.9,7154.3,5400000.0,0.0691
2022-06-28,7547.0,7656.9,7829.7,7507.7,6070000.0,-0.0144
2022-06-29,7547.0,7421.3,7688.3,7421.3,5770000.0,0.0
2022-06-30,7028.6,7601.9,7735.4,7028.6,6400000.0,-0.0687
2022-07-01,7515.5,7067.9,7515.5,7028.6,9340000.0,0.0693
2022-07-04,7931.8,7774.7,8010.3,7696.2,8800000.0,0.0554
2022-07-05,8010.3,7931.8,8245.9,7696.2,9650000.0,0.009899999999999999
2022-07-06,7829.7,7806.1,8128.1,7735.4,8119999.999999999,-0.0225
2022-07-07,7892.5,7845.4,8049.6,7774.7,5740000.0,0.008
2022-07-08,8245.9,8088.8,8324.4,7931.8,7910000.0,0.044800000000000006
2022-07-11,7931.8,8206.6,8363.7,7814.0,8550000.0,-0.0381
2022-07-12,8206.6,8010.3,8206.6,7892.5,6250000.0,0.0346
2022-07-13,8285.2,8285.2,8442.2,8167.4,7130000.0,0.0096
2022-07-14,8717.1,8206.6,8795.6,8167.4,10970000.0,0.0521
2022-07-15,8599.3,8677.8,8874.1,8599.3,8750000.0,-0.013500000000000002
2022-07-18,8874.1,8717.1,9031.2,8677.8,8510000.0,0.032
2022-07-19,8874.1,8957.1,9040.0,8666.8,7090000.0,0.0
2022-07-20,9288.8,9040.0,9371.8,8957.1,9140000.0,0.0467
2022-07-21,9081.5,9205.9,9288.8,8998.5,5750000.0,-0.0223
2022-07-22,8915.6,9123.0,9164.4,8832.7,6410000.0,-0.0183
2022-07-25,8832.7,8832.7,9040.0,8625.3,7550000.0,-0.009300000000000001
2022-07-26,8749.7,8832.7,8874.1,8708.3,3390000.0,-0.009399999999999999
2022-07-27,8874.1,8583.9,8915.6,8583.9,4840000.0,0.014199999999999999
2022-07-28,9205.9,9081.5,9330.3,8957.1,9630000.0,0.0374
2022-07-29,9205.9,9205.9,9371.8,9123.0,7570000.0,0.0
2022-08-01,9786.4,9288.8,9827.9,9205.9,13960000.0,0.06309999999999999
2022-08-02,9745.0,9827.9,10035.2,9662.0,10190000.0,-0.0042
2022-08-03,9910.8,9620.6,9952.3,9579.1,9060000.0,0.017
2022-08-04,9952.3,10242.6,10242.6,9827.9,10730000.0,0.0042
2022-08-05,10615.8,9869.4,10615.8,9869.4,14620000.0,0.0667
2022-08-08,10947.5,10781.7,11196.3,10698.7,16090000.0,0.031200000000000002
2022-08-09,11030.5,10823.1,11071.9,10698.7,10250000.0,0.0076
2022-08-10,11030.5,10864.6,11279.3,10781.7,10290000.0,0.0
2022-08-11,10615.8,11279.3,11403.7,10491.4,16120000.000000002,-0.037599999999999995
2022-08-12,11320.8,10615.8,11320.8,10615.8,19930000.0,0.0664
2022-08-15,11528.1,11694.0,11859.8,11486.6,13390000.0,0.0183
2022-08-16,11611.0,11528.1,11735.4,11403.7,7640000.0,0.0072
2022-08-17,11611.0,11611.0,11859.8,11486.6,11070000.0,0.0
2022-08-18,11942.8,11528.1,12067.2,11445.2,14090000.0,0.0286
2022-08-19,12150.1,11942.8,12398.9,11942.8,13720000.0,0.0174
2022-08-22,12316.0,12150.1,12564.8,12025.7,13780000.0,0.0137
2022-08-23,12440.4,12191.6,12440.4,11859.8,13090000.0,0.0101
2022-08-24,12398.9,12481.9,12606.3,12316.0,11260000.0,-0.0033
2022-08-25,12440.4,12398.9,12689.2,12357.5,11580000.0,0.0033
2022-08-26,12395.6,12747.3,12879.1,12395.6,9370000.0,-0.0036
2022-08-29,12131.9,12000.0,12131.9,11560.4,16129999.999999998,-0.0213
2022-08-30,11780.2,12351.6,12395.6,11780.2,7260000.0,-0.028999999999999998
2022-08-31,11956.0,11604.4,12000.0,11516.5,7990000.0,0.0149
2022-09-05,11780.2,11956.0,12131.9,11780.2,4980000.0,-0.0147
2022-09-06,11472.5,11956.0,12000.0,11472.5,9700000.0,-0.026099999999999998
2022-09-07,10725.3,11472.5,11604.4,10681.3,12520000.0,-0.06509999999999999
2022-09-08,10549.5,10901.1,10945.1,10505.5,9700000.0,-0.016399999999999998
2022-09-09,10813.2,10725.3,10813.2,10065.9,6650000.0,0.025
2022-09-12,10637.4,10989.0,11033.0,10593.4,3290000.0,-0.0163
2022-09-13,10549.5,10725.3,10725.3,10417.6,4620000.0,-0.0083
2022-09-14,10857.1,10197.8,10901.1,10197.8,7090000.0,0.0292
2022-09-15,10637.4,10989.0,10989.0,10637.4,4420000.0,-0.0202
2022-09-16,10505.5,10549.5,10681.3,10197.8,6700000.0,-0.0124
2022-09-19,9802.2,10417.6,10505.5,9802.2,7700000.0,-0.0669
2022-09-20,10109.9,9934.1,10109.9,9230.8,10980000.0,0.031400000000000004
2022-09-21,9802.2,10065.9,10109.9,9714.3,4990000.0,-0.0304
2022-09-22,10022.0,9582.4,10153.8,9582.4,9110000.0,0.022400000000000003
2022-09-23,9714.3,10065.9,10109.9,9670.3,8090000.0,-0.030699999999999998
2022-09-26,9142.9,9450.6,9538.5,9054.9,16800000.0,-0.0588
2022-09-27,8879.1,9274.7,9318.7,8835.2,9250000.0,-0.028900000000000002
2022-09-28,8791.2,8791.2,9054.9,8747.3,9140000.0,-0.009899999999999999
2022-09-29,8175.8,9054.9,9098.9,8175.8,9340000.0,-0.07
2022-09-30,8615.4,8131.9,8615.4,7727.5,10350000.0,0.0538
2022-10-03,8017.6,8571.4,8597.8,8017.6,6740000.0,-0.0694
2022-10-04,7586.8,8219.8,8219.8,7586.8,10330000.0,-0.0537
2022-10-05,8096.7,7780.2,8105.5,7771.4,8750000.0,0.0672
2022-10-06,7534.1,8096.7,8105.5,7534.1,12990000.0,-0.0695
2022-10-07,7015.4,7129.7,7454.9,7015.4,19520000.0,-0.0688
2022-10-10,7138.5,6681.3,7252.7,6584.6,9670000.0,0.0175
2022-10-11,6646.2,7120.9,7120.9,6646.2,7740000.0,-0.069
2022-10-12,6681.3,6241.8,7024.2,6241.8,11450000.0,0.0053
2022-10-13,6505.5,6760.4,6813.2,6461.5,8820000.0,-0.0263
2022-10-14,6953.8,6945.1,6953.8,6804.4,11220000.0,0.0689
2022-10-17,7296.7,6953.8,7296.7,6909.9,14700000.0,0.0493
2022-10-18,7270.3,7551.6,7560.4,7270.3,12510000.0,-0.0036
2022-10-19,7112.1,7340.7,7375.8,7068.1,8880000.0,-0.0218
2022-10-20,6839.6,7033.0,7094.5,6769.2,8700000.0,-0.0383
2022-10-21,6364.8,6857.1,6892.3,6364.8,13610000.0,-0.0694
2022-10-24,5925.3,6356.0,6364.8,5925.3,12470000.0,-0.0691
2022-10-25,5802.2,5600.0,6329.7,5512.1,12460000.0,-0.0208
2022-10-26,5538.5,5934.1,6057.1,5538.5,5050000.0,-0.0454
2022-10-27,5925.3,5670.3,5925.3,5626.4,10690000.0,0.0698
2022-10-28,6338.5,6197.8,6338.5,6153.8,19100000.0,0.0697
2022-10-31,6593.4,6338.5,6681.3,6074.7,12130000.0,0.04019999999999999
2022-11-01,6751.6,6725.3,6909.9,6628.6,14710000.0,0.024
2022-11-02,6628.6,6751.6,6813.2,6575.8,9770000.0,-0.0182
2022-11-03,6628.6,6417.6,6716.5,6417.6,9480000.0,0.0
2022-11-04,6171.4,6593.4,6593.4,6171.4,14900000.0,-0.069
2022-11-07,5740.7,6180.2,6285.7,5740.7,11640000.0,-0.0698
2022-11-08,6118.7,5538.5,6118.7,5494.5,8380000.000000001,0.0658
2022-11-09,6153.8,6241.8,6391.2,6048.4,6860000.0,0.005699999999999999
2022-11-10,5723.1,5978.0,6083.5,5723.1,6250000.0,-0.07
2022-11-11,5362.6,5811.0,5960.4,5362.6,11840000.0,-0.063
2022-11-14,4993.4,5186.8,5213.2,4993.4,14870000.0,-0.0688
2022-11-15,4650.6,4676.9,4826.4,4650.6,8950000.0,-0.0687
2022-11-16,4975.8,4325.3,4975.8,4325.3,17410000.0,0.0699
2022-11-17,5318.7,5160.4,5318.7,5151.6,6870000.0,0.0689
2022-11-18,5687.9,5362.6,5687.9,5019.8,22410000.0,0.0694
2022-11-21,5978.0,5846.2,6039.6,5652.7,15000000.0,0.051
2022-11-22,6022.0,5890.1,6391.2,5793.4,20830000.0,0.0074
2022-11-23,5661.5,5925.3,6127.5,5661.5,11090000.0,-0.0599
2022-11-24,6057.1,5608.8,6057.1,5494.5,12310000.0,0.0699
2022-11-25,6479.1,6391.2,6479.1,6197.8,14900000.0,0.0697
2022-11-28,6681.3,6593.4,6822.0,6162.6,39750000.0,0.031200000000000002
2022-11-29,6804.4,6681.3,7112.1,6400.0,20540000.0,0.0184
2022-11-30,6909.9,6822.0,7059.3,6593.4,17410000.0,0.0155
2022-12-01,5625.4,5660.5,5913.7,5505.8,35540000.0,-0.1859
2022-12-02,6012.1,5519.9,6012.1,5393.3,27050000.0,0.0687
2022-12-05,6061.4,6258.2,6286.4,5984.0,30970000.0,0.008199999999999999
2022-12-06,5639.4,5948.8,6061.4,5639.4,35130000.0,-0.0696
2022-12-07,5245.7,5604.3,5618.4,5245.7,29350000.0,-0.0698
2022-12-08,5611.3,5386.3,5611.3,5372.2,26950000.0,0.0697
2022-12-09,5948.8,5892.6,5955.9,5695.7,33660000.0,0.0601
2022-12-12,5548.0,6047.3,6244.2,5548.0,30610000.0,-0.0674
2022-12-13,5927.8,5569.1,5927.8,5407.4,22690000.0,0.06849999999999999
